,Label,Message,Vectors
4484,ham,what not under standing.,"[0, 0, 0, 0, 0]"
4485,ham,have * good weekend.,"[0, 0, 0, 0, 0]"
4486,ham,miss call miss call khelate kintu opponenter miss call dhorte lage. thats d rule. one with great phone receiving quality wins.,"[1, 0, 0, 0, 0]"
4487,ham,call me when you get the chance plz &lt;3,"[1, 0, 0, 0, 0]"
4488,ham,the new deus ex game comin early next yr,"[0, 0, 0, 0, 0]"
4489,ham,my computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,"[0, 0, 0, 0, 0]"
4490,ham,"my friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!","[0, 0, 0, 0, 0]"
4491,ham,probably a couple hours tops,"[0, 0, 0, 0, 0]"
4492,ham,"lol .. *grins* .. i'm not babe, but thanks for thinking of me!","[0, 0, 0, 0, 0]"
4493,ham,man this bus is so so so slow. i think you're gonna get there before me,"[0, 0, 0, 0, 0]"
4494,ham,hope this text meets you smiling. if not then let this text give you a reason to smile. have a beautiful day.,"[0, 0, 0, 0, 0]"
4495,ham,"in case you wake up wondering where i am, i forgot i have to take care of something for grandma today, should be done before the parade","[0, 0, 0, 0, 0]"
4496,ham,ok,"[0, 0, 0, 0, 0]"
4497,spam,"latest nokia mobile or ipod mp3 player +�400 proze guaranteed! reply with: win to 83355 now! norcorp ltd.�1,50/mtmsgrcvd18+","[0, 0, 0, 0, 0]"
4498,spam,"sms services. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with stop, no extra charge. help 08702840625.comuk. 220-cm2 9ae","[0, 0, 0, 0, 0]"
4499,ham,nvm take ur time.,"[0, 0, 0, 1, 0]"
4500,ham,so wat's da decision?,"[0, 0, 0, 0, 0]"
4501,ham,wot is u up 2 then bitch?,"[0, 0, 1, 0, 0]"
4502,ham,stupid.its not possible,"[0, 0, 0, 0, 0]"
4503,ham,she told to hr that he want posting in chennai:)because i'm working here:),"[0, 0, 0, 0, 0]"
4504,spam,mobile club: choose any of the top quality items for your mobile. 7cfca1a,"[0, 0, 0, 0, 0]"
4505,ham,when are you guys leaving?,"[0, 0, 0, 0, 0]"
4506,ham,he neva grumble but i sad lor... hee... buy tmr lor aft lunch. but we still meetin 4 lunch tmr a not. neva hear fr them lei. �� got a lot of work ar?,"[0, 0, 0, 0, 0]"
4507,ham,not able to do anything.,"[0, 0, 0, 0, 0]"
4508,ham,�� takin linear algebra today?,"[0, 0, 0, 0, 0]"
4509,ham,this weekend is fine (an excuse not to do too much decorating),"[0, 0, 0, 0, 0]"
4510,ham,"sorry i missed you babe. i was up late and slept in. i hope you enjoy your driving lesson, boytoy. i miss you too ... *teasing kiss*","[0, 0, 0, 0, 0]"
4511,ham,now project pa. after that only i can come.,"[0, 0, 0, 0, 0]"
4512,spam,money i have won wining number 946 wot do i do next,"[0, 0, 0, 0, 0]"
4513,ham,"sure, whenever you show the fuck up &gt;:(","[0, 0, 0, 0, 0]"
4514,ham,that was random saw my old roomate on campus. he graduated,"[0, 0, 0, 0, 0]"
4515,spam,"congrats! 2 mobile 3g videophones r yours. call 09061744553 now! videochat wid ur mates, play java games, dload polyh music, noline rentl. bx420. ip4. 5we. 150pm","[1, 0, 1, 1, 0]"
4516,ham,"men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. but the law allows only one wife....","[0, 0, 0, 0, 0]"
4517,ham,that sucks. so what do you got planned for your yo valentine? i am your yo valentine aren't i?,"[0, 0, 0, 0, 0]"
4518,ham,"just got part nottingham - 3 hrs 63miles. good thing i love my man so much, but only doing 40mph. hey ho","[0, 0, 0, 0, 0]"
4519,ham,what to think no one saying clearly. ok leave no need to ask her. i will go if she come or not,"[0, 0, 0, 0, 0]"
4520,ham,hi good mornin.. thanku wish u d same..,"[0, 0, 0, 0, 0]"
4521,ham,do u want 2 meet up 2morro,"[0, 0, 1, 0, 0]"
4522,ham,actually i decided i was too hungry so i haven't left yet :v,"[0, 0, 0, 0, 0]"
4523,ham,i've sent �_ my part..,"[0, 0, 0, 0, 0]"
4524,ham,cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. then he started guessing who i was wif n he finally guessed darren lor.,"[0, 0, 1, 0, 0]"
4525,spam,"i want some cock! my hubby's away, i need a real man 2 satisfy me. txt wife to 89938 for no strings action. (txt stop 2 end, txt rec �1.50ea. otbox 731 la1 7ws. )","[0, 0, 1, 0, 1]"
4526,ham,understand. his loss is my gain :) so do you work? school?,"[0, 0, 0, 0, 0]"
4527,ham,how are u? i have missed u! i havent been up 2 much a bit bored with the holiday want 2 go bak 2 college! sad isnt it?xx,"[0, 0, 1, 0, 0]"
4528,ham,"hiya, probably coming home * weekend after next","[0, 0, 0, 0, 0]"
4529,ham,don't forget though that i love you .... and i walk beside you. watching over you and keeping your heart warm.,"[0, 0, 0, 0, 0]"
4530,ham,i wish things were different. i wonder when i will be able to show you how much i value you. pls continue the brisk walks no drugs without askin me please and find things to laugh about. i love you dearly.,"[0, 0, 0, 0, 0]"
4531,ham,ok both our days. so what are you making for dinner tonite? am i invited?,"[0, 0, 0, 0, 0]"
4532,spam,gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send stop to 89070,"[0, 0, 0, 1, 0]"
4533,ham,i have no money 4 steve mate! !,"[0, 0, 0, 0, 0]"
4534,ham,im late tellmiss im on my way,"[0, 0, 0, 0, 0]"
4535,ham,never blame a day in ur life. good days give u happiness. bad days give u experience. both are essential in life! all are gods blessings! good morning.:,"[0, 0, 0, 1, 0]"
4536,ham,normally i use to drink more water daily:),"[0, 0, 0, 0, 0]"
4537,ham,dare i ask... any luck with sorting out the car?,"[0, 0, 0, 0, 0]"
4538,ham,"party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more","[0, 0, 0, 0, 0]"
4539,ham,"urgh, coach hot, smells of chip fat! thanks again, especially for the duvet (not a predictive text word).","[0, 0, 0, 0, 0]"
4540,ham,hiya. how was last night? i've been naughty and bought myself clothes and very little ... ready for more shopping tho! what kind of time do you wanna meet?,"[0, 0, 0, 0, 0]"
4541,spam,freemsg hi baby wow just got a new cam moby. wanna c a hot pic? or fancy a chat?im w8in 4utxt / rply chat to 82242 hlp 08712317606 msg150p 2rcv,"[0, 0, 0, 0, 0]"
4542,ham,i've been trying to reach him without success,"[0, 0, 0, 0, 0]"
4543,ham,when you and derek done with class?,"[0, 0, 0, 0, 0]"
4544,ham,never y lei... i v lazy... got wat? dat day �_ send me da url cant work one...,"[0, 0, 0, 0, 0]"
4545,ham,never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... always remember a stupid friend is here to share... bslvyl,"[0, 0, 0, 1, 0]"
4546,ham,hey mate. spoke to the mag people. we���re on.  the is deliver by the end of the month. deliver on the 24th sept. talk later.,"[0, 0, 0, 0, 0]"
4547,ham,hope you are having a good week. just checking in,"[0, 0, 0, 0, 0]"
4548,ham,"haha, my friend tyler literally just asked if you could get him a dubsack","[0, 0, 0, 0, 0]"
4549,ham,"\hey! do u fancy meetin me at 4 at cha �� hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love pete x x x\""""","[0, 0, 0, 0, 1]"
4550,ham,great. have a safe trip. dont panic surrender all.,"[0, 0, 0, 0, 0]"
4551,ham,"\symptoms\"" when u are in love: \""1.u like listening songs 2.u get stopped where u see the name of your beloved 3.u won't get angry when your""","[0, 0, 0, 0, 0]"
4552,ham,sun ah... thk mayb can if dun have anythin on... thk have to book e lesson... e pilates is at orchard mrt u noe hor...,"[0, 0, 0, 0, 0]"
4553,ham,try to do something dear. you read something for exams,"[0, 0, 0, 0, 0]"
4554,ham,"7 wonders in my world 7th you 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms and 1st \ur lovely friendship\""... good morning dear""","[0, 0, 0, 1, 0]"
4555,ham,gettin rdy to ship comp,"[0, 0, 0, 0, 0]"
4556,ham,i am in hospital da. . i will return home in evening,"[0, 0, 0, 0, 0]"
4557,ham,piss is talking is someone that realise u that point this at is it.(now read it backwards),"[0, 0, 0, 0, 0]"
4558,ham,think + da. you wil do.,"[0, 0, 0, 0, 0]"
4559,ham,i'm awake oh. what's up.,"[0, 0, 0, 0, 0]"
4560,ham,good afternoon my boytoy. how goes that walking here and there day ? did you get that police abstract? are you still out and about? i wake and miss you babe,"[0, 0, 0, 0, 0]"
4561,ham,how much u trying to get?,"[0, 0, 0, 0, 0]"
4562,ham,"come around  &lt;decimal&gt; pm vikky..i'm otside nw, il come by tht time","[0, 0, 0, 0, 0]"
4563,ham,tell me again what your address is,"[0, 0, 0, 0, 0]"
4564,ham,"honeybee said: *i'm d sweetest in d world* god laughed &amp; said: *wait,u havnt met d person reading this msg* moral: even god can crack jokes! gm+gn+ge+gn:)","[0, 0, 0, 0, 0]"
4565,ham,should i buy him a blackberry bold 2 or torch. should i buy him new or used. let me know. plus are you saying i should buy the  &lt;#&gt; g wifi ipad. and what are you saying about the about the  &lt;#&gt; g?,"[0, 0, 1, 0, 0]"
4566,ham,but you were together so you should be thinkin about him,"[0, 0, 0, 0, 0]"
4567,ham,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,"[0, 0, 0, 0, 0]"
4568,ham,at what time should i come tomorrow,"[0, 0, 0, 0, 0]"
4569,spam,wanna have a laugh? try chit-chat on your mobile now! logon by txting the word: chat and send it to no: 8883 cm po box 4217 london w1a 6zf 16+ 118p/msg rcvd,"[0, 0, 0, 0, 0]"
4570,ham,\cha quiteamuzing that��scool babe,"[0, 0, 0, 0, 0]"
4571,ham,omg how did u know what i ate?,"[0, 0, 0, 0, 0]"
4572,spam,"\urgent! this is the 2nd attempt to contact u!u have won �1000call 09071512432 b4 300603t&csbcm4235wc1n3xx.callcost150ppmmobilesvary. max�7. 50\""""","[0, 0, 0, 0, 0]"
4573,ham,:( but your not here....,"[0, 0, 0, 0, 0]"
4574,ham,not directly behind... abt 4 rows behind �_...,"[0, 0, 0, 0, 0]"
4575,spam,congratulations ur awarded 500 of cd vouchers or 125gift guaranteed & free entry 2 100 wkly draw txt music to 87066,"[0, 1, 1, 1, 1]"
4576,spam,"had your contract mobile 11 mnths? latest motorola, nokia etc. all free! double mins & text on orange tariffs. text yes for callback, no to remove from records","[0, 0, 0, 0, 0]"
4577,spam,"urgent! call 09066350750 from your landline. your complimentary 4* ibiza holiday or 10,000 cash await collection sae t&cs po box 434 sk3 8wp 150 ppm 18+","[1, 0, 0, 0, 0]"
4578,ham,no plans yet. what are you doing ?,"[0, 0, 0, 0, 0]"
4579,ham,hi ....my engagement has been fixd on  &lt;#&gt; th of next month. i know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,"[0, 0, 0, 0, 0]"
4580,ham,not course. only maths one day one chapter with in one month we can finish.,"[0, 0, 0, 0, 0]"
4581,ham,wow didn't think it was that common. i take it all back ur not a freak! unless u chop it off:-),"[0, 0, 0, 1, 0]"
4582,spam,"for ur chance to win a �250 wkly shopping spree txt: shop to 80878. t's&c's www.txt-2-shop.com custcare 08715705022, 1x150p/wk","[0, 0, 0, 1, 0]"
4583,ham,noooooooo please. last thing i need is stress. for once in your life be fair.,"[0, 0, 0, 0, 0]"
4584,spam,u have a secret admirer who is looking 2 make contact with u-find out who they r*reveal who thinks ur so special-call on 09065171142-stopsms-08718727870150ppm,"[0, 0, 1, 1, 0]"
4585,spam,"mila, age23, blonde, new in uk. i look sex with uk guys. if u like fun with me. text mtalk to 69866.18 . 30pp/txt 1st 5free. �1.50 increments. help08718728876","[0, 0, 0, 0, 0]"
4586,ham,"i'll see if i can swing by in a bit, got some things to take care of here firsg","[0, 0, 0, 0, 0]"
4587,ham,i wanted to wish you a happy new year and i wanted to talk to you about some legal advice to do with when gary and i split but in person. i'll make a trip to ptbo for that. i hope everything is good with you babe and i love ya :),"[0, 0, 0, 0, 0]"
4588,ham,have you not finished work yet or something?,"[0, 0, 0, 0, 0]"
4589,ham,tomorrow i am not going to theatre. . . so i can come wherever u call me. . . tell me where and when to come tomorrow,"[1, 0, 0, 0, 0]"
4590,spam,well done england! get the official poly ringtone or colour flag on yer mobile! text tone or flag to 84199 now! opt-out txt eng stop. box39822 w111wx �1.50,"[0, 0, 0, 0, 1]"
4591,ham,right it wasnt you who phoned it was someone with a number like yours!,"[0, 0, 0, 0, 0]"
4592,ham,it's ok i wun b angry. msg u aft i come home tonight.,"[0, 0, 0, 0, 0]"
4593,ham,i had a good time too. its nice to do something a bit different with my weekends for a change. see ya soon,"[0, 0, 0, 0, 0]"
4594,ham,yo sorry was in the shower sup,"[0, 0, 0, 0, 0]"
4595,ham,"carlos is down but i have to pick it up from him, so i'll swing by usf in a little bit","[0, 0, 0, 0, 0]"
4596,ham,full heat pa:-) i have applyed oil pa.,"[0, 0, 0, 0, 0]"
4597,ham,i'm stuck in da middle of da row on da right hand side of da lt...,"[0, 0, 0, 0, 0]"
4598,ham,have you laid your airtel line to rest?,"[0, 0, 0, 0, 0]"
4599,ham,hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing,"[0, 0, 1, 0, 0]"
4600,spam,freemsg: txt: call to no: 86888 & claim your reward of 3 hours talk time to use from your phone now! subscribe6gbp/mnth inc 3hrs 16 stop?txtstop,"[1, 0, 0, 0, 0]"
4601,ham,\hey j! r u feeling any better,"[0, 0, 0, 0, 0]"
4602,ham,and i don't plan on staying the night but i prolly won't be back til late,"[0, 0, 0, 0, 0]"
4603,ham,thanx 4 puttin da fone down on me!!,"[0, 0, 0, 0, 0]"
4604,ham,"i need an 8th but i'm off campus atm, could i pick up in an hour or two?","[0, 0, 0, 0, 0]"
4605,ham,"oh... haha... den we shld had went today too... gee, nvm la... kaiez, i dun mind goin jazz oso... scared hiphop open cant catch up... ","[0, 0, 0, 0, 0]"
4606,ham,been running but only managed 5 minutes and then needed oxygen! might have to resort to the roller option!,"[0, 0, 0, 0, 0]"
4607,ham,we live in the next  &lt;#&gt; mins,"[0, 0, 0, 0, 0]"
4608,ham,y de asking like this.,"[0, 0, 0, 0, 0]"
4609,ham,just glad to be talking to you.,"[0, 0, 0, 0, 0]"
4610,ham,wat time �_ finish?,"[0, 0, 0, 0, 0]"
4611,ham,sorry da. i gone mad so many pending works what to do.,"[0, 0, 0, 0, 0]"
4612,ham,how much you got for cleaning,"[0, 0, 0, 0, 0]"
4613,ham,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,"[0, 0, 0, 0, 0]"
4614,spam,sunshine quiz! win a super sony dvd recorder if you canname the capital of australia? text mquiz to 82277. b,"[0, 0, 0, 0, 0]"
4615,ham,�� called dad oredi...,"[0, 0, 0, 0, 0]"
4616,ham,good. do you think you could send me some pix? i would love to see your top and bottom...,"[0, 0, 0, 0, 0]"
4617,ham,nvm... i'm going to wear my sport shoes anyway... i'm going to be late leh.,"[0, 0, 0, 0, 0]"
4618,ham,"sorry, i'll call later in meeting.","[1, 0, 0, 0, 0]"
4619,ham,this is a long fuckin showr,"[0, 0, 0, 0, 0]"
4620,ham,"received, understood n acted upon!","[0, 0, 0, 0, 0]"
4621,ham,they finally came to fix the ceiling.,"[0, 0, 0, 0, 0]"
4622,ham,"u need my presnts always bcz u cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'that mns prabha is'love' got it. dont mis me....""","[0, 0, 0, 0, 0]"
4623,ham,jus finish blowing my hair. u finish dinner already?,"[0, 0, 0, 0, 0]"
4624,ham,i'm on the bus. love you,"[0, 0, 0, 0, 0]"
4625,ham,lol ... i knew that .... i saw him in the dollar store,"[0, 0, 0, 0, 0]"
4626,spam,please call our customer service representative on 0800 169 6031 between 10am-9pm as you have won a guaranteed �1000 cash or �5000 prize!,"[1, 0, 0, 0, 0]"
4627,spam,todays voda numbers ending with 7634 are selected to receive a �350 reward. if you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,"[1, 0, 0, 0, 0]"
4628,ham,only saturday and sunday holiday so its very difficult:),"[0, 0, 0, 0, 0]"
4629,ham,everybody had fun this evening. miss you.,"[0, 0, 0, 0, 0]"
4630,ham,"got hella gas money, want to go on a grand nature adventure with galileo in a little bit?","[0, 0, 0, 0, 0]"
4631,ham,"i'm in a meeting, call me later at","[1, 0, 0, 0, 0]"
